distance,elevation
0,69.12799835205078
0.0012430670400002555,69.12799835205078
0.002486134080000511,69.12799835205078
0.0037292011200007664,69.12799835205078
0.004972268160001022,69.12799835205078
0.006215335200001278,69.12799835205078
0.007458402240001533,69.12799835205078
0.008701469280001789,69.12799835205078
0.009944536320002044,69.12799835205078
0.0111876033600023,69.12799835205078
0.012430670400002557,69.12799835205078
0.01367373744000281,69.12799835205078
0.014916804480003066,69.12799835205078
0.01615987152000332,69.12799835205078
0.017402938560003578,69.12799835205078
0.01864600560000383,69.12799835205078
0.01988907264000409,69.12799835205078
0.021132139680004346,69.12799835205078
0.0223752067200046,69.12799835205078
0.023618273760004856,69.12799835205078
0.024861340800005113,69.12799835205078
0.026104407840005367,69.12799835205078
0.02734747488000562,69.12799835205078
0.028590541920005878,69.12799835205078
0.02983360896000613,69.12799835205078
0.031076676000006385,69.12799835205078
0.03231974304000664,69.12799835205078
0.0335628100800069,69.12799835205078
0.034805877120007156,69.12799835205078
0.03604894416000741,69.12799835205078
0.03729201120000766,69.12799835205078
0.03853507824000792,69.12799835205078
0.03977814528000818,69.12799835205078
0.04102121232000843,69.12799835205078
0.04226427936000869,69.12799835205078
0.043507346400008945,69.12799835205078
0.0447504134400092,69.13500213623047
0.04599348048000945,69.13500213623047
0.04723654752000971,69.13500213623047
0.048479614560009966,69.13500213623047
0.04972268160001023,69.13500213623047
0.05096574864001047,69.13500213623047
0.052208815680010734,69.13500213623047
0.05345188272001099,69.13500213623047
0.05469494976001124,69.13500213623047
0.0559380168000115,69.13500213623047
0.057181083840011755,69.13500213623047
0.05842415088001201,69.13500213623047
0.05966721792001226,69.13700103759766
0.060910284960012516,69.13700103759766
0.06215335200001277,69.13700103759766
0.06339641904001303,69.13700103759766
0.06463948608001328,69.13700103759766
0.06588255312001354,69.13700103759766
0.0671256201600138,69.13700103759766
0.06836868720001406,69.13700103759766
0.06961175424001431,69.13700103759766
0.07085482128001457,69.13700103759766
0.07209788832001482,69.13700103759766
0.07334095536001509,69.13700103759766
0.07458402240001533,69.13700103759766
0.07582708944001558,69.13700103759766
0.07707015648001583,69.13700103759766
0.0783132235200161,69.13700103759766
0.07955629056001635,69.13700103759766
0.08079935760001661,69.13700103759766
0.08204242464001686,69.13700103759766
0.08328549168001713,69.13700103759766
0.08452855872001738,69.13700103759766
0.08577162576001764,69.13700103759766
0.08701469280001789,69.13700103759766
0.08825775984001814,69.13700103759766
0.0895008268800184,69.13700103759766
0.09074389392001865,69.13700103759766
0.0919869609600189,69.13700103759766
0.09323002800001916,69.13700103759766
0.09447309504001943,69.13700103759766
0.09571616208001968,69.13700103759766
0.09695922912001993,69.13700103759766
0.09820229616002019,69.13700103759766
0.09944536320002045,69.13700103759766
0.10068843024002071,69.13700103759766
0.10193149728002095,69.14299774169922
0.1031745643200212,69.14299774169922
0.10441763136002147,69.14299774169922
0.10566069840002172,69.14299774169922
0.10690376544002198,69.14299774169922
0.10814683248002223,69.14299774169922
0.10938989952002248,69.14299774169922
0.11063296656002275,69.14299774169922
0.111876033600023,69.14299774169922
0.11311910064002326,69.14299774169922
0.11436216768002351,69.14299774169922
0.11560523472002376,69.14299774169922
0.11684830176002402,69.14299774169922
0.11809136880002427,69.14299774169922
0.11933443584002452,69.14299774169922
0.12057750288002479,69.14299774169922
0.12182056992002503,69.14299774169922
0.1230636369600253,69.14299774169922
0.12430670400002554,69.14299774169922
0.12554977104002582,69.14299774169922
0.12679283808002606,69.14299774169922
0.12803590512002633,69.14299774169922
0.12927897216002657,69.14299774169922
0.13052203920002683,69.14299774169922
0.13176510624002707,69.14299774169922
0.13300817328002734,69.14299774169922
0.1342512403200276,69.14299774169922
0.13549430736002785,69.14299774169922
0.13673737440002812,69.14299774169922
0.13798044144002836,69.14299774169922
0.13922350848002862,69.14299774169922
0.14046657552002886,69.14299774169922
0.14170964256002913,69.14299774169922
0.14295270960002937,69.14299774169922
0.14419577664002964,69.14299774169922
0.1454388436800299,69.14299774169922
0.14668191072003017,69.14299774169922
0.1479249777600304,69.14299774169922
0.14916804480003065,69.14299774169922
0.15041111184003092,69.14299774169922
0.15165417888003116,69.14299774169922
0.15289724592003143,69.14299774169922
0.15414031296003167,69.14299774169922
0.15538338000003196,69.14299774169922
0.1566264470400322,69.14299774169922
0.15786951408003247,69.14299774169922
0.1591125811200327,69.1449966430664
0.16035564816003298,69.1449966430664
0.16159871520003322,69.14900207519531
0.16284178224003346,69.14900207519531
0.16408484928003372,69.14900207519531
0.165327916320034,69.14900207519531
0.16657098336003426,69.14900207519531
0.1678140504000345,69.14900207519531
0.16905711744003477,69.14900207519531
0.170300184480035,69.14900207519531
0.17154325152003527,69.14900207519531
0.1727863185600355,69.14900207519531
0.17402938560003578,69.14900207519531
0.17527245264003602,69.14900207519531
0.1765155196800363,69.14900207519531
0.17775858672003655,69.14900207519531
0.1790016537600368,69.14900207519531
0.18024472080003706,69.14900207519531
0.1814877878400373,69.14900207519531
0.18273085488003757,69.14900207519531
0.1839739219200378,69.14900207519531
0.18521698896003808,69.14900207519531
0.18646005600003832,69.14900207519531
0.1877031230400386,69.14900207519531
0.18894619008003885,69.14900207519531
0.1901892571200391,69.14900207519531
0.19143232416003936,69.14900207519531
0.1926753912000396,69.14900207519531
0.19391845824003986,69.14900207519531
0.1951615252800401,69.14900207519531
0.19640459232004037,69.14900207519531
0.19764765936004064,69.14900207519531
0.1988907264000409,69.14900207519531
0.20013379344004115,69.14900207519531
0.20137686048004141,69.14900207519531
0.20261992752004165,69.14900207519531
0.2038629945600419,69.14900207519531
0.20510606160004216,69.14900207519531
0.2063491286400424,69.14900207519531
0.20759219568004267,69.14900207519531
0.20883526272004294,69.14900207519531
0.2100783297600432,69.14900207519531
0.21132139680004344,69.14900207519531
0.2125644638400437,69.14900207519531
0.21380753088004395,69.14900207519531
0.21505059792004422,69.14900207519531
0.21629366496004446,69.14900207519531
0.2175367320000447,69.1510009765625
0.21877979904004496,69.1510009765625
0.22002286608004523,69.1510009765625
0.2212659331200455,69.1510009765625
0.22250900016004574,69.1510009765625
0.223752067200046,69.1510009765625
0.22499513424004625,69.1510009765625
0.2262382012800465,69.1510009765625
0.22748126832004675,69.1510009765625
0.22872433536004702,69.1510009765625
0.2299674024000473,69.1510009765625
0.23121046944004753,69.1510009765625
0.2324535364800478,69.1510009765625
0.23369660352004804,69.1510009765625
0.2349396705600483,69.1510009765625
0.23618273760004854,69.1510009765625
0.2374258046400488,69.1510009765625
0.23866887168004905,69.1510009765625
